Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-04-18 16:45:42.638 -0500,"Success",0:00:01,0,0,0,"20230418_164542.638/LogFile.txt","","",1
2023-05-11 16:00:41.715 -0500,"Success",0:00:01,0,0,0,"20230511_160041.715/LogFile.txt","","",1
2023-05-11 16:21:07.320 -0500,"Success",0:00:01,0,0,0,"20230511_162107.320/LogFile.txt","","",1
