Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-04-18 16:53:02.729 -0500,"Success",0:00:02,0,0,0,"20230418_165302.729/LogFile.txt","","",1
