Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-05-18 13:11:45.925 -0500,"Success",0:00:01,0,0,0,"20230518_131145.925/LogFile.txt","","",1
